agent_id,origin_nid,destin_nid,hour,quarter,tour_category,person_id
5238,2173,2687,8,2,MANDATORY,668337
5239,2173,2432,7,4,INDIVIDUAL_NON_MANDATORY,1580194
5240,2173,65,8,2,INDIVIDUAL_NON_MANDATORY,1599814
5241,938,2431,8,0,INDIVIDUAL_NON_MANDATORY,1599814
5242,2173,545,7,5,INDIVIDUAL_NON_MANDATORY,3283124
5243,1909,2059,7,3,INDIVIDUAL_NON_MANDATORY,3283124
5244,2173,1142,8,4,MANDATORY,3175155
5245,2173,2411,8,1,MANDATORY,361862
5246,2173,308,8,4,MANDATORY,1510604
5247,2173,1328,7,5,MANDATORY,1510605
5248,2173,1255,7,1,INDIVIDUAL_NON_MANDATORY,764341
5249,1767,273,7,0,INDIVIDUAL_NON_MANDATORY,764341
5250,1976,84,7,0,INDIVIDUAL_NON_MANDATORY,764341
5251,1884,821,7,3,INDIVIDUAL_NON_MANDATORY,288824
5252,1884,117,8,2,INDIVIDUAL_NON_MANDATORY,3203700
5253,2173,1491,8,0,INDIVIDUAL_NON_MANDATORY,3700162
5254,2173,451,8,2,MANDATORY,3700163
5255,2173,1118,8,0,INDIVIDUAL_NON_MANDATORY,5672283
5256,1653,2354,8,3,INDIVIDUAL_NON_MANDATORY,5672283
5257,576,84,7,0,INDIVIDUAL_NON_MANDATORY,2393998
5258,2173,957,8,3,MANDATORY,2394000
5259,2173,31,8,1,INDIVIDUAL_NON_MANDATORY,4080887
5260,2173,2135,7,1,MANDATORY,6244527
5261,2173,128,8,3,INDIVIDUAL_NON_MANDATORY,2257461
5262,2016,84,8,5,INDIVIDUAL_NON_MANDATORY,2257461
5263,2173,1673,8,4,MANDATORY,247788
5264,2173,1290,8,5,INDIVIDUAL_NON_MANDATORY,3255991
5265,2173,1625,7,0,MANDATORY,1614569
5266,2173,1825,7,3,MANDATORY,887277
5267,2173,260,8,4,INDIVIDUAL_NON_MANDATORY,468958
5268,2173,1003,8,3,INDIVIDUAL_NON_MANDATORY,361949
5269,2173,1072,8,1,INDIVIDUAL_NON_MANDATORY,7176020
5270,2173,2215,8,5,MANDATORY,2168737
5271,2173,2713,7,2,MANDATORY,4080934
5272,2173,532,7,4,INDIVIDUAL_NON_MANDATORY,155415
5273,303,2467,8,3,INDIVIDUAL_NON_MANDATORY,155415
5274,2173,2444,7,5,MANDATORY,3921980
5275,2173,1631,7,4,MANDATORY,2433225
5276,2173,799,8,0,INDIVIDUAL_NON_MANDATORY,53165
5277,2173,673,7,3,MANDATORY,2372649
5278,2173,285,7,0,MANDATORY,1621341
5279,2173,412,7,3,MANDATORY,6268307
5281,735,84,7,4,INDIVIDUAL_NON_MANDATORY,7320078
5282,2173,2316,8,3,INDIVIDUAL_NON_MANDATORY,6517618
5283,2173,1545,7,5,MANDATORY,6517622
5284,2173,1282,7,0,MANDATORY,6517626
5285,2173,1950,8,0,MANDATORY,944430
5286,2173,1644,8,1,INDIVIDUAL_NON_MANDATORY,1881747
5287,2173,2364,7,2,MANDATORY,3273588
5288,2173,313,8,2,MANDATORY,6517590
5289,1884,85,8,2,MANDATORY,155462
5290,2173,2031,8,2,MANDATORY,2372652
5291,275,1542,8,5,MANDATORY,2372652
5292,2173,2051,8,4,MANDATORY,2457781
5293,2173,2438,7,2,MANDATORY,6517631
5294,2173,2616,8,1,MANDATORY,3221132
5295,2173,1875,7,5,INDIVIDUAL_NON_MANDATORY,2372637
5296,1877,84,8,1,INDIVIDUAL_NON_MANDATORY,2372637
5297,2173,129,8,1,MANDATORY,2008521
5298,1884,2520,8,3,INDIVIDUAL_NON_MANDATORY,3772665
5299,338,84,8,2,INDIVIDUAL_NON_MANDATORY,3772665
5300,2355,176,8,0,MANDATORY,3772666
5301,2173,991,8,5,INDIVIDUAL_NON_MANDATORY,1510585
5302,2173,1757,7,3,MANDATORY,4101934
5303,2173,1472,8,5,INDIVIDUAL_NON_MANDATORY,5672250
5304,2173,2031,8,5,MANDATORY,493197
5305,2173,935,7,1,MANDATORY,1110738
5306,1884,2555,8,2,INDIVIDUAL_NON_MANDATORY,706820
5307,1884,116,8,1,MANDATORY,2433336
5308,1884,276,8,1,MANDATORY,764432
5309,1884,2394,8,1,INDIVIDUAL_NON_MANDATORY,944562
5310,1884,1199,8,1,INDIVIDUAL_NON_MANDATORY,944564
5311,1884,2314,8,4,INDIVIDUAL_NON_MANDATORY,4081211
5312,1884,1880,8,0,INDIVIDUAL_NON_MANDATORY,3203708
5313,1884,916,8,5,MANDATORY,706756
5314,1884,2617,8,5,MANDATORY,6517776
5315,1884,173,7,5,MANDATORY,2689226
5316,1884,1091,7,2,MANDATORY,6641678
5317,1884,100,8,3,INDIVIDUAL_NON_MANDATORY,6641682
5318,1884,2491,8,3,MANDATORY,2457799
5319,1884,2504,7,4,MANDATORY,2123007
5320,1884,2673,8,2,INDIVIDUAL_NON_MANDATORY,2372759
5321,1884,1760,7,5,MANDATORY,2372831
5322,2173,941,8,4,INDIVIDUAL_NON_MANDATORY,3700188
5323,1884,2672,8,2,MANDATORY,2008633
5324,1884,2505,8,1,MANDATORY,4188815
5325,1884,735,7,1,INDIVIDUAL_NON_MANDATORY,155482
5326,983,84,7,0,INDIVIDUAL_NON_MANDATORY,155482
5327,1884,802,8,0,INDIVIDUAL_NON_MANDATORY,4081117
5328,1884,1654,8,1,INDIVIDUAL_NON_MANDATORY,2094201
5329,1884,2290,8,3,MANDATORY,2168859
5330,1884,234,8,4,INDIVIDUAL_NON_MANDATORY,4166292
5331,1884,453,8,5,INDIVIDUAL_NON_MANDATORY,2433370
5332,1884,1943,7,3,INDIVIDUAL_NON_MANDATORY,2372812
5333,1425,1542,8,5,INDIVIDUAL_NON_MANDATORY,2372812
5334,1884,1333,8,4,INDIVIDUAL_NON_MANDATORY,6183448
5335,1884,1559,8,2,MANDATORY,791752
5336,1884,2193,8,2,MANDATORY,535131
5337,1884,1493,8,4,MANDATORY,5169291
5338,1884,1747,7,4,MANDATORY,3482870
5339,1884,1375,8,3,INDIVIDUAL_NON_MANDATORY,2372708
5340,1884,1609,8,4,INDIVIDUAL_NON_MANDATORY,3273601
5341,39,2431,8,2,INDIVIDUAL_NON_MANDATORY,3273601
5342,1884,2296,8,0,INDIVIDUAL_NON_MANDATORY,6183434
5343,1540,927,8,0,INDIVIDUAL_NON_MANDATORY,6183434
5344,1283,307,8,1,INDIVIDUAL_NON_MANDATORY,6183434
5345,961,2354,8,2,INDIVIDUAL_NON_MANDATORY,6183434
5346,1884,2185,8,3,INDIVIDUAL_NON_MANDATORY,247813
5347,1884,2666,7,1,MANDATORY,2457823
5348,1884,119,7,3,MANDATORY,288878
5349,1884,356,7,0,INDIVIDUAL_NON_MANDATORY,4166337
5350,1884,130,8,4,MANDATORY,2168844
5351,1884,272,7,0,MANDATORY,4188986
5352,1884,1368,7,1,MANDATORY,2372824
5353,1884,871,8,3,MANDATORY,2372721
5354,1884,1939,7,1,INDIVIDUAL_NON_MANDATORY,493253
5355,1884,1880,7,0,MANDATORY,546160
5356,283,395,7,2,MANDATORY,546160
5357,98,84,7,0,MANDATORY,546161
5358,1884,1636,7,0,MANDATORY,3482913
5359,1884,1566,8,1,MANDATORY,5169230
5360,1884,1839,8,5,INDIVIDUAL_NON_MANDATORY,4081006
5361,1884,45,8,3,INDIVIDUAL_NON_MANDATORY,2433344
5362,1884,1308,8,4,INDIVIDUAL_NON_MANDATORY,764401
5363,1884,2134,8,3,MANDATORY,791727
5364,1884,431,7,2,INDIVIDUAL_NON_MANDATORY,6641702
5365,1884,1847,7,2,MANDATORY,4166274
5366,1884,606,8,4,MANDATORY,4166278
5367,1884,47,7,2,MANDATORY,6641856
5368,1884,2479,7,0,MANDATORY,5261218
5369,1884,2263,7,2,MANDATORY,2317597
5370,1884,105,8,4,MANDATORY,2008703
5371,1884,1773,8,2,MANDATORY,6517743
5372,1998,847,8,4,AT_WORK,6517743
5373,986,849,8,1,AT_WORK,6517743
5374,1626,2354,7,3,MANDATORY,509042
5375,1884,2568,7,2,MANDATORY,155507
5376,1884,1620,7,1,INDIVIDUAL_NON_MANDATORY,2168882
5377,1884,2299,8,3,INDIVIDUAL_NON_MANDATORY,2145451
5378,1884,1495,8,4,MANDATORY,2372728
5379,1884,373,7,1,MANDATORY,4188882
5380,2355,541,8,2,INDIVIDUAL_NON_MANDATORY,4081059
5381,1884,1711,8,0,INDIVIDUAL_NON_MANDATORY,1046542
5382,2355,2492,8,5,MANDATORY,5134907
5383,1884,2254,8,1,INDIVIDUAL_NON_MANDATORY,5134909
5384,1884,96,8,0,MANDATORY,155472
5385,293,84,8,5,MANDATORY,155472
5386,1884,737,7,3,MANDATORY,2168773
5387,1884,1620,7,5,MANDATORY,1840970
5388,1884,1621,7,3,MANDATORY,2394002
5389,1884,1978,7,5,INDIVIDUAL_NON_MANDATORY,2097019
5390,116,1542,8,2,INDIVIDUAL_NON_MANDATORY,2097019
5391,1884,2568,7,0,MANDATORY,791781
5392,1884,1779,8,1,MANDATORY,3813504
5393,1884,288,7,0,MANDATORY,2008735
5394,1884,2051,7,3,MANDATORY,6641890
5395,1884,1375,8,5,INDIVIDUAL_NON_MANDATORY,706962
5396,2051,1542,8,1,INDIVIDUAL_NON_MANDATORY,706962
5397,1884,678,7,0,MANDATORY,6244859
5398,1884,1831,8,5,MANDATORY,1227252
5399,1884,828,8,5,INDIVIDUAL_NON_MANDATORY,6244677
5400,1884,2362,8,2,MANDATORY,1881910
5401,1884,2225,7,5,INDIVIDUAL_NON_MANDATORY,802173
5402,1884,730,7,4,MANDATORY,6244728
5403,1884,2645,8,0,MANDATORY,1927058
5404,1884,1959,7,3,MANDATORY,519287
5405,1884,578,8,5,MANDATORY,509126
5406,1884,1024,8,0,MANDATORY,6268424
5407,1884,2486,7,2,MANDATORY,2394264
5408,1884,1478,7,2,INDIVIDUAL_NON_MANDATORY,2394264
5409,336,2059,7,5,INDIVIDUAL_NON_MANDATORY,2394264
5410,1884,1781,7,5,MANDATORY,944607
5411,1884,367,7,5,MANDATORY,6268477
5412,1884,1213,8,5,MANDATORY,6268479
5413,1884,1492,8,4,MANDATORY,5773187
5414,1884,1565,8,5,MANDATORY,2433431
5415,1884,292,8,2,INDIVIDUAL_NON_MANDATORY,7176039
5416,2457,1492,8,2,INDIVIDUAL_NON_MANDATORY,7176039
5417,1389,1542,8,2,INDIVIDUAL_NON_MANDATORY,7176039
5418,1884,1567,8,5,MANDATORY,2611486
5419,1884,6,8,3,MANDATORY,1046561
5420,1884,457,7,0,INDIVIDUAL_NON_MANDATORY,4102067
5421,1767,1388,7,3,INDIVIDUAL_NON_MANDATORY,4102067
5422,118,1542,7,3,INDIVIDUAL_NON_MANDATORY,4102067
5423,2355,2362,8,2,INDIVIDUAL_NON_MANDATORY,5134959
5424,1884,1722,7,2,MANDATORY,1881977
5425,1884,1893,8,1,MANDATORY,1175783
5426,1884,2611,7,3,MANDATORY,2394214
5427,1884,1636,8,3,INDIVIDUAL_NON_MANDATORY,3258790
5428,1884,114,7,1,MANDATORY,3258791
5429,2686,2713,8,0,MANDATORY,3258791
5430,1884,2485,7,0,INDIVIDUAL_NON_MANDATORY,707011
5431,1884,1606,7,3,INDIVIDUAL_NON_MANDATORY,707012
5432,44,2431,8,0,INDIVIDUAL_NON_MANDATORY,707012
5433,1884,963,8,5,INDIVIDUAL_NON_MANDATORY,707014
5434,1884,2586,8,0,MANDATORY,6268445
5435,2173,1293,8,4,MANDATORY,2373065
5436,1884,455,7,2,MANDATORY,535204
5437,1884,1086,7,3,MANDATORY,802181
5438,1884,638,8,0,INDIVIDUAL_NON_MANDATORY,6244919
5439,1884,576,8,4,INDIVIDUAL_NON_MANDATORY,5773173
5440,1884,1830,7,5,INDIVIDUAL_NON_MANDATORY,2611480
5441,128,84,7,0,INDIVIDUAL_NON_MANDATORY,2611480
5442,2424,113,8,0,INDIVIDUAL_NON_MANDATORY,2394365
5444,2555,1542,8,2,INDIVIDUAL_NON_MANDATORY,2373011
5445,1884,696,8,0,MANDATORY,4612866
5446,1884,1068,7,2,MANDATORY,3441993
5447,1884,1200,8,1,MANDATORY,1046586
5448,1884,397,8,2,INDIVIDUAL_NON_MANDATORY,2394224
5449,1640,2431,8,5,INDIVIDUAL_NON_MANDATORY,2394224
5450,1884,905,8,2,MANDATORY,5019825
5451,1884,1736,8,0,INDIVIDUAL_NON_MANDATORY,2373110
5452,1884,1338,7,5,INDIVIDUAL_NON_MANDATORY,5773222
5453,1884,1132,7,1,MANDATORY,5773223
5454,1884,1496,8,3,MANDATORY,480303
5455,1884,1917,7,1,MANDATORY,5142208
5456,1884,282,8,1,INDIVIDUAL_NON_MANDATORY,3772686
5457,1884,726,8,5,MANDATORY,535173
5458,1884,612,7,5,INDIVIDUAL_NON_MANDATORY,6517901
5459,1884,263,7,4,INDIVIDUAL_NON_MANDATORY,2008714
5460,1626,2354,7,0,INDIVIDUAL_NON_MANDATORY,2008714
5461,1884,111,8,5,INDIVIDUAL_NON_MANDATORY,6245203
5462,2355,2608,7,1,MANDATORY,2458035
5463,1884,848,7,2,MANDATORY,2145471
5464,1884,160,7,5,MANDATORY,1881995
5465,1884,2007,7,5,INDIVIDUAL_NON_MANDATORY,744546
5466,2538,2431,7,3,INDIVIDUAL_NON_MANDATORY,744546
5467,1884,1253,7,2,MANDATORY,6245239
5468,1884,1605,7,5,MANDATORY,2145480
5469,1884,2510,7,3,INDIVIDUAL_NON_MANDATORY,6518009
5470,1338,84,7,4,INDIVIDUAL_NON_MANDATORY,6518009
5471,1884,874,8,5,INDIVIDUAL_NON_MANDATORY,1046625
5472,2131,2354,8,5,INDIVIDUAL_NON_MANDATORY,1046625
5473,1884,1054,8,4,MANDATORY,707098
5474,1884,25,7,3,INDIVIDUAL_NON_MANDATORY,2522391
5475,132,84,8,0,INDIVIDUAL_NON_MANDATORY,2522391
5476,2355,1376,8,4,INDIVIDUAL_NON_MANDATORY,744515
5477,1884,667,7,0,MANDATORY,2433685
5478,1884,2,7,4,MANDATORY,6518156
5479,2173,1589,7,2,MANDATORY,3772693
5480,2285,2354,8,3,MANDATORY,3772693
5481,1884,1632,8,2,MANDATORY,3700213
5482,2650,84,8,1,MANDATORY,3700213
5483,1884,1253,8,1,INDIVIDUAL_NON_MANDATORY,289016
5484,1884,1878,8,1,INDIVIDUAL_NON_MANDATORY,2522371
5485,2567,1542,8,1,INDIVIDUAL_NON_MANDATORY,2522371
5486,1762,1057,7,3,MANDATORY,1882035
5487,1884,277,8,5,MANDATORY,6517990
5488,1884,1843,8,1,MANDATORY,3867108
5489,1884,930,8,5,MANDATORY,3273726
5490,1884,840,7,4,INDIVIDUAL_NON_MANDATORY,587575
5491,1884,796,7,5,INDIVIDUAL_NON_MANDATORY,707064
5492,571,1542,7,1,INDIVIDUAL_NON_MANDATORY,707064
5493,1884,2066,7,0,MANDATORY,1175795
5494,1884,1796,8,1,MANDATORY,1614660
5495,1884,22,8,5,INDIVIDUAL_NON_MANDATORY,468991
5496,1884,1580,7,0,MANDATORY,247877
5497,1884,1496,8,3,MANDATORY,2373268
5498,1884,1866,8,3,MANDATORY,668369
5499,1884,93,7,3,MANDATORY,6268554
5500,1884,2672,8,0,INDIVIDUAL_NON_MANDATORY,4081301
5501,1884,305,8,2,MANDATORY,3561654
5502,1884,1202,7,5,MANDATORY,6268543
5503,1884,827,8,1,MANDATORY,6518074
5504,1884,120,8,1,MANDATORY,1812445
5505,1884,2516,7,5,INDIVIDUAL_NON_MANDATORY,4166480
5506,1884,1337,7,4,INDIVIDUAL_NON_MANDATORY,6245258
5507,1884,1949,8,4,MANDATORY,3297080
5508,1884,2174,8,5,MANDATORY,2433669
5509,1884,2593,8,3,MANDATORY,6641937
5510,1884,931,8,5,MANDATORY,6641941
5511,1884,353,8,4,MANDATORY,2373182
5512,1884,278,8,3,MANDATORY,2008811
5513,1736,84,8,1,MANDATORY,2008811
5514,1884,1839,7,4,MANDATORY,2611569
5515,1884,522,7,2,MANDATORY,86876
5516,1884,838,8,0,MANDATORY,6656926
5517,1884,1501,8,0,MANDATORY,86874
5518,1884,1495,7,4,MANDATORY,7003428
5519,1884,601,8,0,MANDATORY,7840221
5520,1884,1819,8,1,MANDATORY,2373494
5521,1884,120,7,3,MANDATORY,7320129
5522,2173,731,7,5,MANDATORY,3922010
5523,1884,1632,7,3,INDIVIDUAL_NON_MANDATORY,7804111
5524,1757,84,7,1,INDIVIDUAL_NON_MANDATORY,7804111
5525,1884,277,8,5,MANDATORY,3393051
5526,1884,2140,7,5,MANDATORY,553475
5527,1884,645,8,3,INDIVIDUAL_NON_MANDATORY,5111814
5528,1884,596,8,2,MANDATORY,3700259
5529,1884,2540,7,2,MANDATORY,6656992
5530,1884,800,7,4,MANDATORY,155658
5531,1884,2665,8,5,INDIVIDUAL_NON_MANDATORY,5983106
5532,2075,2354,8,1,INDIVIDUAL_NON_MANDATORY,5983106
5533,1884,120,7,0,MANDATORY,2537962
5534,1884,1239,7,4,MANDATORY,5932423
5535,1884,1316,7,1,MANDATORY,7840202
5536,2355,149,8,0,MANDATORY,944661
5537,2241,2354,8,1,AT_WORK,944661
5538,2355,1313,8,4,AT_WORK,944661
5539,1884,2077,8,5,MANDATORY,3867113
5540,1884,1162,8,2,INDIVIDUAL_NON_MANDATORY,4612902
5541,2555,1542,7,1,MANDATORY,519386
5542,1884,2052,7,4,MANDATORY,5672311
5543,2355,510,8,3,MANDATORY,3245775
5544,1884,786,7,5,MANDATORY,3561732
5545,1884,601,7,5,MANDATORY,626155
5546,2024,1542,7,2,MANDATORY,2458081
5547,1884,2694,8,0,MANDATORY,2689328
5548,1884,2103,7,2,MANDATORY,4047023
5549,1884,986,7,1,INDIVIDUAL_NON_MANDATORY,1046823
5550,22,84,8,1,INDIVIDUAL_NON_MANDATORY,1046823
5551,1884,2517,7,0,INDIVIDUAL_NON_MANDATORY,1046826
5552,1884,1154,8,5,MANDATORY,1175829
5553,1884,950,8,3,MANDATORY,2885316
5554,1884,1953,7,1,MANDATORY,2317636
5555,1884,197,7,2,MANDATORY,5482935
5556,1884,931,8,0,MANDATORY,4349183
5557,1884,284,8,5,MANDATORY,155735
5558,1884,1912,8,2,INDIVIDUAL_NON_MANDATORY,3032804
5559,1884,122,7,0,MANDATORY,3175195
5560,1884,2552,8,3,INDIVIDUAL_NON_MANDATORY,2317611
5561,1884,970,7,3,MANDATORY,4612981
5562,1884,1005,7,3,MANDATORY,362162
5563,1884,992,8,4,MANDATORY,5482926
5564,1884,655,8,0,MANDATORY,4761723
5565,1884,1863,7,3,MANDATORY,2145514
5566,1884,910,8,2,MANDATORY,2885346
5567,1884,1761,8,4,INDIVIDUAL_NON_MANDATORY,480367
5568,1884,283,7,5,MANDATORY,7679843
5569,1884,1730,7,0,MANDATORY,2008945
5570,1884,1961,7,1,MANDATORY,3148133
5571,1884,2159,8,5,INDIVIDUAL_NON_MANDATORY,3760446
5572,1884,2262,7,1,MANDATORY,509244
5573,2113,2354,8,3,MANDATORY,509244
5574,1884,355,7,4,INDIVIDUAL_NON_MANDATORY,848066
5575,352,2354,8,0,INDIVIDUAL_NON_MANDATORY,848066
5576,1884,1878,8,4,MANDATORY,4373033
5577,1884,108,8,1,INDIVIDUAL_NON_MANDATORY,847989
5578,1884,1670,8,0,MANDATORY,4166581
5579,1884,1288,7,3,MANDATORY,538631
5580,1884,998,8,5,INDIVIDUAL_NON_MANDATORY,3905450
5581,1884,1557,7,2,MANDATORY,5672382
5582,1884,682,8,0,INDIVIDUAL_NON_MANDATORY,2196587
5583,1884,1566,7,5,MANDATORY,7679822
5584,1884,133,8,5,MANDATORY,2885466
5585,1884,468,8,1,MANDATORY,5983120
5586,1884,2377,8,4,MANDATORY,546211
5587,271,94,8,4,AT_WORK,1767191
5588,1884,2446,8,3,MANDATORY,2181158
5589,2712,1542,8,3,MANDATORY,2181158
5590,1884,393,7,3,MANDATORY,847999
5591,2670,84,7,0,AT_WORK,2394521
5592,1884,99,8,1,AT_WORK,2394521
5593,1884,347,8,3,INDIVIDUAL_NON_MANDATORY,2538006
5594,1884,215,7,4,MANDATORY,587611
5595,1884,1944,8,5,MANDATORY,821772
5596,1884,652,8,3,INDIVIDUAL_NON_MANDATORY,6743407
5597,2355,2597,8,4,MANDATORY,3561794
5598,1884,1714,8,0,INDIVIDUAL_NON_MANDATORY,3561795
5599,1884,176,7,5,INDIVIDUAL_NON_MANDATORY,2689359
5600,2528,1263,7,5,INDIVIDUAL_NON_MANDATORY,2689359
5601,1884,1007,7,2,MANDATORY,821732
5602,1884,393,7,2,MANDATORY,6518295
5603,1884,1375,8,4,MANDATORY,1621414
5604,1884,987,7,4,MANDATORY,2008960
5605,1884,843,8,5,MANDATORY,587603
5606,1884,1739,8,2,MANDATORY,887528
5607,1884,2639,7,5,MANDATORY,311288
5608,322,2354,7,1,MANDATORY,311288
5609,1884,2715,8,5,INDIVIDUAL_NON_MANDATORY,2885397
5610,1884,1565,8,2,MANDATORY,6518286
5611,1884,1131,8,0,MANDATORY,2433833
5612,1884,285,7,0,MANDATORY,4938206
5613,1884,2566,8,2,INDIVIDUAL_NON_MANDATORY,2611606
5614,1884,1061,8,4,MANDATORY,2196602
5615,1902,1468,8,1,MANDATORY,2196602
5616,1884,26,7,3,MANDATORY,4613119
5617,1884,1813,7,3,MANDATORY,1046894
5618,1386,84,8,2,MANDATORY,1046894
5619,1884,581,7,2,MANDATORY,2008928
5620,1884,710,7,2,MANDATORY,1046891
5621,1884,2031,7,4,MANDATORY,1046943
5622,107,826,8,2,MANDATORY,1046943
5623,1884,294,7,4,MANDATORY,7578276
5624,1884,1795,8,4,INDIVIDUAL_NON_MANDATORY,821731
5625,1884,986,8,3,MANDATORY,1882095
5626,1884,298,7,3,INDIVIDUAL_NON_MANDATORY,1227278
5627,1884,2256,7,4,MANDATORY,1227280
5628,1884,710,8,4,INDIVIDUAL_NON_MANDATORY,587609
5629,1884,1211,8,0,INDIVIDUAL_NON_MANDATORY,546199
5630,1884,2024,8,0,MANDATORY,944807
5631,1884,1047,7,0,INDIVIDUAL_NON_MANDATORY,4081482
5632,2187,2354,8,1,INDIVIDUAL_NON_MANDATORY,4081482
5633,1884,121,7,0,MANDATORY,2522465
5634,1884,2673,7,3,MANDATORY,626246
5635,1884,2227,7,0,MANDATORY,2689364
5636,206,2354,8,0,MANDATORY,2689367
5637,1884,113,7,5,MANDATORY,1927162
5638,1884,1397,8,4,MANDATORY,4613158
5639,1884,1849,8,0,MANDATORY,3307771
5640,1447,637,8,0,MANDATORY,2611611
5641,1884,2066,7,0,MANDATORY,2611614
5642,1884,1026,8,3,MANDATORY,3561902
5643,2355,720,7,3,INDIVIDUAL_NON_MANDATORY,2885539
5644,2125,2354,8,2,INDIVIDUAL_NON_MANDATORY,2885539
5645,1884,539,8,1,MANDATORY,4613366
5646,1884,2340,8,0,INDIVIDUAL_NON_MANDATORY,1767221
5647,2424,2445,7,3,MANDATORY,2169082
5648,1884,2022,8,4,MANDATORY,2885670
5649,1884,2631,8,3,MANDATORY,5306828
5650,1884,404,7,4,MANDATORY,2522538
5651,1884,419,8,2,MANDATORY,3561896
5652,1884,1808,8,1,INDIVIDUAL_NON_MANDATORY,944891
5653,1884,548,8,3,INDIVIDUAL_NON_MANDATORY,5204417
5654,1017,2431,8,0,INDIVIDUAL_NON_MANDATORY,5204417
5655,1884,281,8,5,INDIVIDUAL_NON_MANDATORY,764961
5656,2355,1110,8,4,MANDATORY,362221
5657,1884,2050,7,1,MANDATORY,3307809
5658,1884,1397,8,2,MANDATORY,362208
5659,1884,133,8,2,INDIVIDUAL_NON_MANDATORY,626285
5660,1965,84,8,4,INDIVIDUAL_NON_MANDATORY,626285
5661,1884,1766,7,2,MANDATORY,4166690
5662,1884,934,7,5,MANDATORY,2522530
5663,1472,2059,8,1,AT_WORK,2522530
5664,2355,80,8,3,AT_WORK,2522530
5665,1884,161,8,4,MANDATORY,3175251
5666,2355,1425,8,5,MANDATORY,2222670
5667,1884,2182,8,3,INDIVIDUAL_NON_MANDATORY,5204367
5668,1884,2014,7,2,MANDATORY,2491258
5669,1884,2688,8,2,MANDATORY,1176102
5670,1884,992,8,4,MANDATORY,289184
5671,1884,1388,8,1,INDIVIDUAL_NON_MANDATORY,848089
5672,1884,117,7,1,MANDATORY,2373579
5673,1884,208,7,0,MANDATORY,2373583
5674,1884,277,8,1,MANDATORY,311322
5675,1884,1201,7,2,MANDATORY,311323
5676,1884,241,8,3,MANDATORY,2169159
5677,1884,2384,8,3,INDIVIDUAL_NON_MANDATORY,4761786
5678,1884,1757,7,4,MANDATORY,3700421
5679,1884,1673,7,4,MANDATORY,5169506
5680,1884,2713,7,0,MANDATORY,362246
5681,1884,994,8,1,INDIVIDUAL_NON_MANDATORY,1510753
5682,1884,1720,8,5,INDIVIDUAL_NON_MANDATORY,5135145
5683,1884,1964,8,1,MANDATORY,4613429
5684,1884,1977,8,2,MANDATORY,2885569
5685,1884,1943,7,1,MANDATORY,5142319
5686,1884,1981,7,4,INDIVIDUAL_NON_MANDATORY,5218164
5687,205,2354,7,4,INDIVIDUAL_NON_MANDATORY,5218164
5688,1884,2005,8,2,MANDATORY,821784
5689,1682,2354,8,2,MANDATORY,821784
5690,1884,1547,7,3,MANDATORY,4166665
5691,1884,109,7,2,MANDATORY,7176087
5692,1884,487,7,2,MANDATORY,4349240
5693,1884,558,7,3,INDIVIDUAL_NON_MANDATORY,5773382
5694,655,2354,7,0,INDIVIDUAL_NON_MANDATORY,5773382
5695,1884,467,7,3,INDIVIDUAL_NON_MANDATORY,4613316
5697,1884,154,8,1,MANDATORY,2222672
5698,1884,611,7,4,MANDATORY,5204374
5699,1884,1477,8,4,INDIVIDUAL_NON_MANDATORY,5204377
5700,1884,1595,8,0,MANDATORY,2009010
5701,1884,2337,8,5,INDIVIDUAL_NON_MANDATORY,3283298
5702,1884,157,7,1,INDIVIDUAL_NON_MANDATORY,1460913
5703,1884,332,8,3,MANDATORY,887618
5704,1884,225,7,2,MANDATORY,493535
5705,1884,971,8,5,MANDATORY,2433850
5706,1884,917,8,5,MANDATORY,887545
5707,1884,2611,8,4,MANDATORY,7840421
5708,524,2568,8,4,MANDATORY,7840421
5709,1884,578,8,2,MANDATORY,3273819
5710,1884,2134,7,2,MANDATORY,3258875
5711,1884,987,7,1,INDIVIDUAL_NON_MANDATORY,744642
5712,1884,1992,8,0,MANDATORY,1927219
5713,2685,1542,8,1,MANDATORY,1927219
5714,1884,1334,7,4,INDIVIDUAL_NON_MANDATORY,2885515
5715,1884,1481,8,4,MANDATORY,1599923
5716,1884,1225,7,4,MANDATORY,5204391
5717,1884,1741,8,5,MANDATORY,155795
5718,1884,1604,7,4,MANDATORY,2433920
5719,1884,290,8,3,INDIVIDUAL_NON_MANDATORY,1614714
5720,1715,84,8,2,INDIVIDUAL_NON_MANDATORY,1614714
5721,1884,2241,8,2,MANDATORY,5169585
5722,1884,1734,8,1,MANDATORY,1176092
5723,1884,36,7,2,MANDATORY,1046997
5724,1884,931,7,5,MANDATORY,2885506
5725,1884,2022,8,4,INDIVIDUAL_NON_MANDATORY,5120255
5726,1982,1542,8,3,INDIVIDUAL_NON_MANDATORY,5120255
5727,1884,1173,7,1,INDIVIDUAL_NON_MANDATORY,289192
5728,1015,2354,8,3,INDIVIDUAL_NON_MANDATORY,289192
5729,1884,542,8,1,INDIVIDUAL_NON_MANDATORY,5120230
5730,1884,994,7,5,MANDATORY,247971
5731,1884,2366,8,1,MANDATORY,1767235
5732,1884,155,8,0,MANDATORY,2169098
5733,1884,108,8,0,MANDATORY,2775077
5734,1884,619,7,0,MANDATORY,626309
5735,1884,972,8,3,MANDATORY,7766978
